Comments,Label
4:57 pe ?????? yr saad bhai ap k hansi boht pyari hai,NCA
Main raja jee ki fan hoon,NCA
Hassa hassa kay pagal kar diya,NCA
???? ??????????????????????,NCA
Zabardast Bhai,NCA
Tum punjabi oo kya,NCA
??????,NCA
Kamal duck bro,NCA
I love ducky bhai,NCA
Good video,NCA
Bancho iss se acha twerk to khud ducky bhai ne kiya tha,CA
????????????,NCA
Hahaha,NCA
Aby yar ducky bhai ,NCA
beta barha leat video dalrha rha h kya bat h bhabhi se kab mila rha h??????,NCA
Bhai ye nahi bhai ??????????????,NCA
Bhai ye nahi bhai ??????????????,NCA
2:23 sasta fortnite dance,NCA
Yar habib mujahid k tiktok vids pe roast bnao plz,NCA
Dosray youtubers ki trha jab say tum mashhoor huay ho tabsay apna content bhi bekar krdiya hay or videos bhi late upload krtay ho,NCA
Mujhe b aesay trolling krni h??,NCA
Hahahahaha ??????,NCA
Hahaha??,NCA
Yr ducky aa ja kb tk teri purani video dekhu,NCA
???? ???? ??? ???????? ????,NCA
New on youtube ,NCA
yaar video jaldi dala kar,NCA
Maee video dal day,NCA
Ducky bhai video upload karo plzz ??,NCA
https://youtu.be/q4vxyl8tBUE,NCA
Tutti pe pic sai dikhai????,CA
Khud ap bhi famous ho nay kay lya bakwas kr rahay hon or dosoro ko point kr rahay hai lol i dont like her but your Language is not good,NCA
bosri k new video kb aygi?,CA
Who Wants A Video On Hindustani Bhau Hit Like.,NCA
Ducky bhai yar ap aesa karen k 1 tang par dusri tang rakhen or 1 hath sy pani piyo or dusra harh apni gardan ma rakho or agr ap ye na karo tu dil dukhao gy q k ma apki sari videos dekhta hu,NCA
Lanattt,CA
please pleaseplease mera request accept karo yar please ducky bhai main apka bohat bara fan hoon,NCA
Tati bolte hi technical gurugji ki pic lga di hahaha??????????,CA
Swag wali pan yakki ??????????????,NCA
Please new videos bosri k,CA
Japan ke anime India man agye to pakistan man q nhi aye,NCA
Ducky bhai ap aasi video bao jes man anime ko Pakistan man laya jaye plzzz or dosyre pakistani youtubers ko kho k anime pr video banayn,NCA
Oye ducky technical guruji ki roast banayi please,NCA
New video kab ay gi,NCA
Who wants Gaming tour 2019 ,NCA
Begairt video upload kr wrna hum unsubscribe kr rahy hain,CA
Ducky bhai ye video depete karne wala hai download ker lo,CA
kusty ka bacha bhau,CA
make the video to bharwe,CA
Legte hia ducky mere gya????????,NCA
Fuck you man upload some new video,CA
Ye twerk ho ra hain!!!??????,CA
Mar Gaya kya Pakistan ke,NCA
video kahan hai bhai ek mahina ho gya plz upload,NCA
Bhai zinda hi ho na??,NCA
Ap mazeed videos q ni bnaa rhy,NCA
Bharve marr gaya kia video dal,CA
nach ke pagal ho ny se phly =LIKE                             ,NCA
rosting to karte  hon per galiya mat diya karo plz lekin ak din qabar me b jao ge ....,NCA
deen emaan ki baat kartahe ap ne deen emaan khude chore diya jo alfaz ap use krteho toba toba,NCA
Yaar Tahir Shah is at least better than this stupid bitch. yay gana sunnay k baad mujhay Tahir Shah k gaanay achay lag rahay hayn...lol,NCA
Mara to ab song sa burasa he uth Gaya hai koi to ais PA child harist karna ka case karay??,NCA
besttt??????,NCA
New video kb aye gi,NCA
Bhai plese roast tanay  kamena ka bacha pakistan ka bara ma issa bol raha hay is ka naam tannay hai please roast him,NCA
Me to naachne se pehle hi pagal hogaya????????,NCA
??????????,NCA
Allah made is kuti panjut dincheck pooja KO kuti harami saali KI wajah se 2 din se mera hag na Bari ho gya ha??,CA
what is the name of this game,NCA
Bhai jisko v iska sakal Acha Lagta he wo comment kare or jisko Acha nahi  Lagta he wo like kare,NCA
Sale haram khor khudka sakal Dekh khud roasted duck ke jesa dikhta he or dusro ke bare me bol Raha he....,CA
Hello Mr roast video banao par India gov or Modi ko gaali nhi dena..,NCA
Oye gandi zuban istamal karny se baz ni ayo gy. Aisi zuban PTI waly ki hi ho sakti hy. Bagherton ka taula,CA
I love you bro,NCA
Hahah yaar twerk ??,CA
Hahaha best pakistani roaster ??,NCA
Nikal lavdi ko roast Kar naa,NCA
https://youtu.be/GQTrrkt2DF4 ducky bhai watch this,NCA
yaar ducky tumare jab se million hogaie hai naa too ne roasting chor di hai,NCA
You r fuckingly amazing brooo,CA
Ducky bhai special for u,NCA
why are u not posting video ducky bhai,NCA
Begharat Insan Tu Mar Ta nahi giya.!!,CA
Bhai plz......apni video editing ka tutorial DA de,NCA
Bhai Bindass kaviya py Video banao ?? oski Har video mein Wo Dramy karti ha ya ho gya mery sath mujhe ya bola ??????,NCA
Bc aik mahina hogaya video kyun nahi upload ki???? ????,CA
ducky bhai please reply to rakhi sawant and sara khan video,NCA
Why are u not making a new videos,NCA
Itna to samjh agya ha ye bandi Jan k aise songs bnati ha take log soche or videos bnaye or ye wahi horha ha,NCA
wag g wag g love u bro,NCA
Duckhy sparsh Rekha gopali channel per is per ducky video bana,NCA
Beautiful garal,NCA
where have you gone,NCA
Oohoo ducky kia kmal krty ho budy ko ishari agai aa,NCA
Yar ap kdr hao,NCA
Hello zinda ho ky mar gia,NCA
Plzzzzz make video on Hindustani bhau chutiya saalla,CA
Bhai koi video nai a rai???,NCA
in swag wali topi song,NCA
Sub 2 pewdiepie please,NCA
MA Unsub kr Dana 3 din k andr video na ai,NCA
Mar ja,CA
Oo sooraaa,NCA
Oy dallly,CA
Video kdr aaa,NCA
Kuttya kithy Mar gya wa,CA
https://youtu.be/jpg8LyT_47k,NCA
sahi galian di han   mujhay boht hasse aye,NCA
One of the best roasters. ????. Love from india ????,NCA
make video about your camera,NCA
Why Are You Not Making A New Video Man Its Been a Month,NCA
Salam ducky bhai I'm your very big fan your roasting is mind blowing why don't u make a video on those jo fazool ki mistakes nikalte hain movies main,NCA
Mothi shoti Lodi I'm from India still Pakistan ?? happy with ,CA
technical grugi na pakistan ko rost kr na ki kosish ki ha ap us ko rost kro please,NCA
Please make a video on hindustani bhau that man is getting so over,NCA
Ducky bhai naye video kb aayegi,NCA
Hahahaha ducky ?? branch**d ye paghal kardeti bhai acha huwa poora gana nahi dala,CA
Bhai jaan.. ghayb ho Gaye ho.. ek mahinay se zyada ho gaya hai,NCA
kha gum hy yrr,NCA
Kya pata teri bt say jo indians fan hai tery vo modhi k khilaaf hojy,NCA
PC ya laptop ?,NCA
New video,NCA
Yr teri video q nhi aarhi maheene hogye hain,NCA
Yar ducky waki ma video bahtareen hai ye koi hate nh hai tujhy i love you bhai likn is dichnak poja ki wajh sa ye video dobarah nh dekhi jati,NCA
Zinda to ho na.?? @duckybhai,NCA
sahi kia isko rost kr ke ducky bhai love uu jani??,NCA
Hahahaha,NCA
oaa kutaa nai video upload kar da ab kitna wait karvayy gaa bagarat of the year,CA
Oh bhai foot tou nahi hogaya video tou upload kr.,NCA
Good yaar,NCA
Nice,NCA
Hatt pagal,CA
Go to hell,CA
Shitty vidro,CA
@talhahyunus bro tumhara song yaha bhi baj raha hai,NCA
Bro I am dhinchak Pooja fan ok . She is the best singer and do not disrespect her ,NCA
level ha bro ????,NCA
mar to nahi gya sale ?????????kahan gaib hai,CA
Kidar hai ducky bhai ajkal sub khairiyat??? Love from india. . .,NCA
Saad Bhai what whould you like to say about Rahim pardasi mehndi dance ..I think that was awesome ..Kya aap os ko apni Shaadi mey dance krny ko bolo gey??????,NCA
Hello ducky bhai videos upload kro please,NCA
Oy kutty ab to is bhau ka kuch kr aourat ko gali di hy,CA
bhai video kab ai gi yar,NCA
3:16 ????modii lorii,CA
Ducky bhai iphone 11 k uper video banao,NCA
Please can you play pupj today at 7:00,NCA
Hello to all ,NCA
Hindusthani bhau ka kon kon rost chahatahai like karo,NCA
I was 110% happy for PAKISTAN but after watching this video,NCA
https://www.youtube.com/channel/UCnG52sYSPiJieU3fI0LT9_Q,NCA
Ducky this is not fair.  You make one video then you are gone for a entire month like dhinchak.  Then you make roast comeback on someone.  (like dhinchak).  Get back on Youtube and start making videos.  Otherwise you're just eating the money you make out of Youtube.  In other words,NCA
https://www.youtube.com/watch?v=QZKedrVsqoc is video ko rost kro,NCA
Waw ducky Bhai waw,NCA
Ducky kaha bund marvana gya ha kb next video dalay ga,NCA
Tatti = ducky= pakistan,CA
Bhai ap YouTuber k sath sath kya karta ho ?,NCA
Where r u from?,NCA
Yaar video to time pa upload krdo,NCA
bhai hindustani bhau ko roast kro,NCA
Itni haraami nazaare??,NCA
You roast Hindustani bhau,NCA
Ducky bhai apne ps4 to faragh hi rkha hua hai to mujhe free ne bhejdo,NCA
Bhai haqaeet tv ki class laga do Yar bohat bara chutya hai,CA
Hahahahahaahahahhaahhaahaha,NCA
Teri hasi nakli thi na,NCA
yar agli video kab bnanai hai bhn choo mahina guzar gya 9 aug ko last video dali thi aj 12 sep hai bhn choo kya waja koi ahaas karo yar,NCA
One month ago no video,NCA
Where the DUCK are you ?? ,NCA
Hey bro please make a vedio on hindustani bhau because  that man is getting so over because he always abusing pakistan,NCA
New video?,NCA
lanti video bhej dar gaya sham idress se,CA
Are u dead,CA
Aap video kuoo nhi banaatai,NCA
Bhai new video kab out hogi i am waiting,NCA
Ye deko,NCA
http://vm.tiktok.com/Ax5oSQ/,NCA
Videooo kahan hai bccc 1 month hooo gyaaaaaaaa,CA
ahahahaha,NCA
duck why are you not uploading a video and do mr meat part 33333333,NCA
superb ,NCA
Nice ducky bhai,NCA
cha gya yar cha gya,NCA
I love your vlogs & Alos subscribe to my channel    ??,NCA
Dhichnak k gaane suno or sun k behosh hojao????????,NCA
Is Pa Hansna Tha ?,NCA
https://youtu.be/MHxp7uTFTh0,NCA
ducky bhai is best,NCA
New vid plz,NCA
bhai new video daal do.,NCA
Love you best friend,NCA
Love you so much Rakhi bhai tu aaj meri ek Khwahish hai please play a granny part 2,NCA
Please play granny chapter part 2,NCA
Ducky Bhai I'm your big fan .....I need your help plzzz can u sortout my problem can u plzzz help me I'm really suffering with stress and I'm not joking I have a gaming channel name:,NCA
Ducky Dalay Video sent karo sala itni let ??,CA
Plz make new video,NCA
I thing ducky bhai was fail in Punjab collage result,NCA
Sasti bakri????,NCA
Ducky please watch this video https://youtu.be/V4-uXzACvts and shout out me,NCA
Yar kb ani hy vedio?? ??,NCA
ducky  mar to nahi gya,NCA
Pak valo china Ko ma ban bachte raho bhosdevalo ??,CA
Pak ke L lagepade hai ??,CA
Make a roast video on Triggered insaan  ... But  ........ And ask him to roast on u also... And we will see who is the better roaster,NCA
?????????? ?? ??? ??? ?????? ???....... ???????????? 1). Pakistani ke hisab se Pakistan army duniya ka sabse takatvar army hai. Jaise American army. Russian army. Chinese army Indian army Israel army and Franses army sab darta hai.... Sirf darte nahin hai Thar Thar kapta hai.....?????? 2). Pakistanio ki hisab se Pakistan army Rusiya ka tukda tukda kiya tha.?????? 3). Pakistanio ka hisab se Pakistan India ko Charo Jung mein Hara chuka hai... Aur India aur sari duniya jhooth bolati hai.. Pakistan India se charo Jung mein har hai..?????? 4). Pakistani ko hisab se aaj se lagbhag 1400 sal pahle Pakistan ban gaya tha.. bas 1947 mein azadi Mili?????? 5). Pakistanio ka hisab se USA army na kabhi bhi Pakistan mein surgical strike nahin ki thi. Aur na hi USA army ne Osama bin Laden ko ghush kar Mari thi..?????? 6). Pakistanio ko hisab se America Pakistan se darti hai. Isiliye America kabhi bhi Pakistan se Jung nahi karti hai.. isiliye Pakistan army USA army ka tukra tukra kar degi...?????? 7). Pakistani ko hisab se Pakistan mein bahut Paisa Aur Pakistani ma sabke paas achcha life hai...?????? 8). Pakistani ko hisab se duniya mein sabse Jada sicenset Pakistan mein hi paida Hota hai. Aur duniya mein jitna bhi aavishkar Hui hai usmse 99/Pakistan ke sicenest nahi Kiya hai???? 9). Aur sabse majedar baat is pakstino ko hisab se. Pakistan super power hai. ?????? 10). Aur ek majedar baat Pakistan logo Ko pet ma Zara sa bhi drad Hoti hai wow log ilzam india.or isreal par lagat hai. ?????? 11). ????????????? ?? ????? ?? ?????? ?? ????? ?? ?????? ?????? ?? ?? ????????? ?? ??? ?????? ???. ?? ??? ?? ?????? ??? Aur bhi bahut kuchh hai. Jo aapko hansne par majbor kar degi.... Isliye Pakistanio ki baat sunkar usko jawab Na de bas Jor Jor hansne kyunki hansne par sehat ke liye acchi baat hai. Jay Hind,NCA
Oy galdi video Dal,NCA
Meri pubg mein friend request accept kare meri pubg id hai mrjutt06,NCA
Aby koi video Dal 1 month ho geya,NCA
Love you bro,NCA
Ducky granny ka chapter two a gaya hai is ka gameplay karo funny is ke andar granny aur us ka boyfriend grandpa bhi hai,NCA
Ducky buht late ho gy ho g kab ao gy,NCA
??????????????????????????,NCA
??????????,NCA
No upload.,NCA
He roasted you saad,NCA
One body had roasted you his YouTube channel name is bhata Bhai . Roast him plz,NCA
Why is your video not coming tell me plzzzz,NCA
Ma bhi achi videos banata huu,NCA
????????????????????????????????????????????????????????????ducky????????,NCA
Bhai ap videos kyu nahe bena rahay,NCA
san ki roast per rost kro bhi plzplzplzplzplzplz,NCA
i can't stop my ????????????????????????????????,NCA
Bhai video q nai arahi,NCA
Which game you are playing in the background?,NCA
Bc iss se acha to banda eye to eye  song sun ley  tahir shah ka lol,NCA
Hi ,NCA
https://www.youtube.com/channel/UCFe46kJQtSKpBmQTieECuIw] yai zara jhony sins k tattay ki shakl walay ko daikhoooo,NCA
https://www.youtube.com/channel/UCFe46kJQtSKpBmQTieECuIw ] isko chek krna ducky bhaiiii,NCA
Ducky looks like professor from money heist.,NCA
East or west India is the best ????????????,NCA
I am new dikky Bhai apki pehli video dekhi kasam se bohot maze aaya  ,NCA
See nach kay pagal 4:18??????????????????????????????????????????????????????,NCA
https://youtu.be/m9DpDZvXIE4,NCA
Pagal jaldi video do,CA
Gandu new vid bhi daal dy,CA
Bhai tu video nhi dalta mein tujh se naraz hu,NCA
Yar ducky bhai u are a legend. Yar mein haas haas key paghal ho gya??????????,NCA
Islamad banega india ,NCA
Hindustani bahu pe video banaoo ,NCA
Ducky bhai mene apki lye ye video OCT 2018 me banayi ti jab apko kisi ne roast kia ta too mene usey rply dia aur soch raha ta k wo video ap dek loogay lekin 1 saaal ho gya aur usper 35 viewrs hai ab takkk.... mjhe viewrs ni chahye bsss apka comnt chahye apnae video pe ,NCA
Why ducky bhai is not uploading new video,NCA
Mar to no ga,CA
oye ducky indian reporter toba toba ko roast kr . Jo log roast video chahte hain like maro,NCA
Ducky bhai ma hap ha farwat bost ap pudg ma larky ky hows nekaly palis,NCA
bro can i  roast you??please reply,NCA
When you are going to make a new video,NCA
Agli.video kidr ha I,NCA
Where is the new video,NCA
Roast sana bucket he Roast you,NCA
Video  upload kar bhe dha  sala,NCA
ducky kha raha gaya ha yaar 1 month ho gaya ha ????,NCA
Bro 1 month ho gya hai video upload kya hwa please upload the next video!!!,NCA
Bro bohot hi bakwaas rost tha!!!!!!!! Laanat h tum pe ..... Rosting seekhni ho to carry minati ki video dekho ducky??,CA
Oye ducky nayi video to upload karo,NCA
Thanks you sir,NCA
o dallag new video,NCA
Modi sodi lo** ??????,CA
Ye mukhluk k ko t bol rehi hai too tatti ko khatti bolte hogi,CA
Bhai apki koi new video nhi aa rahi he mar to nhi,NCA
Gandoo tare video kaha ha,CA
Month hogaya ha no video ??????,NCA
Love u Ducky bhai ?,NCA
aba kotha video kab arai ha,CA
Kidhar ho bhai 1 mahina ho gya koi video nahi aai,NCA
ducky oye lahorefied k name sy youtube pa channel hy us pa roasting video bana scripted pranks bana k logo ka chutiya kat rahy hain,NCA
Moudi shoudii lodi??????,CA
hello,NCA
3:19 Modi shodi Lauri lol,CA
Baj  na,NCA
ducky bhai can u roast saad roaster [a yt channel] i saw his one video in which he made fun of u ,NCA
hhh funny video,NCA
Baki bhai brazzer pahan ke dance karo ,NCA
DUCKy Bhai   NEW vdo????,NCA
??????,NCA
bhie mara pass ak clip ha ap kalia ap ko kasa don,NCA
Bhai Roast this prick,NCA
U are not uploading any videos iam gonna unsubscribe ur channel,NCA
????? ??? ????? ?? ???? ??? ??? ????? ???,NCA
Hahahahahaha,NCA
Best video,NCA
Ay Gando where is your videos,CA
Kutty new Vdeo kidr???,CA
Ice cream challenge wali vedio,NCA
Ducky bahi nasìr khan jan ke ice cream wali vedio py roast kro....plz.........Love u ducky bahi....??????,NCA
You made awsome vedio ducky Bhai!!! ??,NCA
Best video ever,NCA
Dammnnn????????,NCA
Please ducky bhai iska tik tok chek karen  aliasghar7094 ,NCA
Jahan b mily qatia????,NCA
??????????????,NCA
Ducky bhai lahore cinema  py vedio banao,NCA
which game is this dude I wanna play,NCA
Ducky bhai iss game ka naam kia hei aur ap ki roasting world class hei bhai,NCA
"Play ""horror crown Pennewise""",NCA
Kutttey video bana,CA
Modi shodi lodi besttt??????,CA
O hello mar to nai gai bata do please minat hi sai,NCA
Ducky Bhai Sana's bucket be kaha ap illuminate we ho,NCA
Pakistan's economy be like FULL MOON .,NCA
1 week hogya koi vedio nai agar nai dalni vedios to bata dy bhai hum unfollow kr dety hen,NCA
Or bauaa ko bhi karna roast lazmi please,NCA
Ducky bhai ap se request ha red FM or mirchi murga ko roast Karen.,NCA
https://youtu.be/_AcM38sU4AQ,NCA
Nyc yr mery jan,NCA
Nasir khan jaan dhinchak pooja ka bhai??????????????,NCA
https://youtu.be/qxZq-zbn8Fk,NCA
DUCKY BHAI   . ahmed essa .  PAY ROAST KARO PLZ APNAY AP KO PEGAMBAR KAH RAHA HAI,NCA
DUCKY BHAI PLEASE YE INSAAN APNAY AP OK PEGAMBAR KEH RAHA HAI...PLZ ROAST THIS GUYZ NAME OF GUY:ahmed essa,NCA
video upload kar,NCA
please make a video on this video.is am waiting,NCA
Plz roast oye velle,NCA
Ducky bhai,NCA
Salam ducky bhai new chanal bna rha hun to kya apki is video per reaction video bna skta hun ?,NCA
Why is he not posting videos,NCA
Sab so rhe hai gr me is lye dill me hansrha hon werna kasam se bs video esi he k hans hans k me gaandhi ji ko ota sakta hon...??????,NCA
Why isn't he uploading,NCA
Eik youtuber Indian ne Pakistan ko roast Kia aap usa roast karein,NCA
Wher are you,NCA
Ducky bhai aj kal videoz nhi bna rhy,NCA
is ko chup kar yaar ducky https://www.youtube.com/watch?v=nLf5OmT3H1g,NCA
Çhutya new video kab ayegi???,CA
Oye salay gandu bs tu hi a6a youtuber hai,CA
Hehehehehe,NCA
Land k bal,CA
Nice patt??????Swagy single ????????,NCA
Awwlaaa yrrr Heavy ho gya????????????????,NCA
Nice editing ??.,NCA
I think dhinchak Pooja is mentally weak,NCA
Like for ducky bhai,NCA
bhai me ek youtuber hoo mere channel ko subscribe kero,NCA
Buht chutyapa buht chutyapa,CA
ducky bhai iss se acha twerk to aap ke laty hain,CA
ye kia tatti direction orr lyrics hai,CA
Duky bhai !make video on oye velle,NCA
Daki bi sy dakha nahi jata koi agr famous ho gay to us ky pachay he par jatay ha ????????????,NCA
India walo k pass dimag he ni ha itna ghanda song kabi ni sunna lyrics??????????,NCA
Bhai videos ku ni aarin,NCA
Rowdie xxx ko roast karo,NCA
Bhai nai video upload Karo please ,NCA
Hahaha akheeer kr dia bhai,NCA
Mein mc hun jo isko gaate sun liya,CA
gand mara ducky nayi vedio q nahi bana raha lore,CA
