Comments,Label
1 week hogya koi vedio nai agar nai dalni vedios to bata dy bhai hum unfollow kr dety hen,NCA
or bauaa ko bhi karna roast lazmi please,NCA
ducky bhai ap se request ha red fm or mirchi murga ko roast karen,NCA
nyc yr mery jan,NCA
nasir khan jaan dhinchak pooja ka bhai,NCA
ducky bhai ahmed essa pay roast karo plz apnay ap ko pegambar kah raha hai,NCA
ducky bhai please ye insaan apnay ap ok pegambar keh raha haiplz roast this guyz name of guyahmed essa,NCA
video upload kar,NCA
please make a video on this videois am waiting,NCA
plz roast oye velle,NCA
ducky bhai,NCA
salam ducky bhai new chanal bna rha hun to kya apki is video per reaction video bna skta hun,NCA
why is he not posting videos,NCA
sab so rhe hai gr me is lye dill me hansrha hon werna kasam se bs video esi he k hans hans k me gaandhi ji ko ota sakta hon,NCA
why isnt he uploading,NCA
eik youtuber indian ne pakistan ko roast kia aap usa roast karein,NCA
wher are you,NCA
ducky bhai aj kal videoz nhi bna rhy,NCA
is ko chup kar yaar ducky,NCA
hutya new video kab ayegi,CA
oye salay gandu bs tu hi a6a youtuber hai,CA
hehehehehe,NCA
land k bal,CA
nice pattswagy single,NCA
awwlaaa yrrr heavy ho gya,NCA
nice editing,NCA
i think dhinchak pooja is mentally weak,NCA
like for ducky bhai,NCA
bhai me ek youtuber hoo mere channel ko subscribe kero,NCA
buht chutyapa buht chutyapa,CA
ducky bhai iss se acha twerk to aap ke laty hain,CA
ye kia tatti direction orr lyrics hai,CA
duky bhai make video on oye velle,NCA
daki bi sy dakha nahi jata koi agr famous ho gay to us ky pachay he par jatay ha,NCA
india walo k pass dimag he ni ha itna ghanda song kabi ni sunna lyrics,NCA
bhai videos ku ni aarin,NCA
rowdie xxx ko roast karo,NCA
bhai nai video upload karo please,NCA
hahaha akheeer kr dia bhai,NCA
mein mc hun jo isko gaate sun liya,CA
gand mara ducky nayi vedio q nahi bana raha lore,CA
please do your gaming setup video,NCA
saad bhai yr mr indian hacker yr is bande ko to lelo ek baar sala ek dam koi chuss aor dhandi videoa bnata hai,CA
pkmkb,CA
modi shodi lori,CA
kn kn chahta hai ky hindustani gandu pr roast ana chaiye,CA
nasir khan jan tuje laga hai shayad jo gando keh rahe ho,CA
mar gaye,NCA
ducky bhai ye larki islam ke bare me bura bhala bol rahi he,NCA
watched this 11th time just for mujhe phir shiyaari aaagaye aa,NCA
ducky is the best,NCA
hello,NCA
what the fuck is this,CA
ducky bhai big fan but if you are pro in honour game so play,NCA
bhai 1 month ho giya new video kab aye gi,NCA
indian twerks,NCA
ducky bhai new video kab ayae ge,NCA
really enjoyed first time ever,NCA
tatay mar to nahi gaya to video bana,CA
the girl looks like gareebon ki skull ranger from fortnite,NCA
bhai video kyun nahi banarahay,NCA
please pubg play me,NCA
ducky bahi hahaha chutiya name,CA
ducky bhai setup tour v3 bnao,NCA
neeee vdo kb ai gii,NCA
ducky bhai great hai,NCA
yr ducky tuj py bus ha,NCA
bro you are amazing love from india keep it up,NCA
donkey bhai,NCA
gandu video kider hy,CA
great ducky bhai,NCA
bhai love uhhh yr ese hi lete raho sab ki love uhhh from india me jis din pakistan aau ga sabse pehle aapse milunga big big big fan bro nahi aapke ghar nahi aau ga,NCA
hindustani bhau please he cant do shit just make it,NCA
srf apki video puri dekhny k liye iski yakki brdasht krni pri,NCA
game konsi hy,NCA
bhot harmi h,CA
hit like for this video and plz plz plz plz subscriber to my channel entertainment sab ka le,NCA
bahi hindustani bahu k uper video bano,NCA
yaar kamal ho ap janab,NCA
ducky me peechli sari videos 10 bar se ziada dekh chuki ik ik video ko bar bar dekha hai ab to new video upload krdo pleaseeeeeee,NCA
fuck you too,CA
shame on you called technical guruji tatti,CA
subscribed kardo,NCA
what the fuck is this lol,CA
dare eat 5 bubbels in one time,NCA
ducky bhi yar indian per ik roast to bano ta key pehtay to,NCA
bhai nai vidio kab la rha hai,NCA
bahi many ap ko massenger pr massge kia tha ap ny jawab ni dia ap sy urgent bat krni thi zaroori bat hai plz reply,NCA
roast on indian bhau,NCA
setup tour bnao,NCA
ducky bhai which internet you use now,NCA
hahah 111 bitchnak pooja,NCA
lanat tere pe,NCA
nice chitroll,NCA
man every time,NCA
trewk kakakakak supper ending,CA
setup tour plzz,NCA
pagal ho kay,NCA
oye kaha par hai tu jaldi video bana,NCA
abhe ducky mars tu nahi chala gaya next video kab aye giii the return of dichanka pooja wali video ko dekh dekh kar pat gaye abhe video kahaa hain naye wali,CA
pehle apni government ko dekho fir apna openion do,NCA
kya bas yahi rh gya hai ki content bhi india se lena padh rha hai,NCA
omg so funny ducky,NCA
idk why but 1m k bad ap ne level kam kar lia ha mtlab i still like you and your videos but itni late ati hain mjy youtube py kch or dykhny ko ni milta,NCA
whos voice is best,NCA
bhai great bnda hai sae se thookta hai tu janii carry on aise hi thook ke rakhe in jese ki,NCA
gand chutiye vedio jaldi upload kia kar kya tujse aik kam ni hota velia marta rehta hai jaldi upload kia chuk ke rakh yr channel ko,CA
hahahahahaahhahhahahaahah,NCA
dhinchak song not song are set of ring tune of alarm,NCA
saad bhai ap ki new video ab jalde nahe arahe hai plz fast your ferrari camputer work ilove you bro,NCA
ducky bahi chhaa gea,NCA
yar dicky live insaan job roast kar gandu yowakal,CA
plzz mara chanal ka link ko ap apna chanal ki discription ma da da plzzz,NCA
kch upload ker yaaaaaar,NCA
your next girl friend,NCA
pakistan got talent ko roasat kya hai india se bhai kuch karo,NCA
game ka naam plzzzzzz,NCA
bhai khir too ha app ki videos nhi a rahi kahi baimaar too nhi hoo gay,NCA
ducky bhai rk tictoker h os pe roast kro ayzano2,NCA
punjabi bola kr bai,NCA
ducky bhai kamall karty ho yrr,NCA
when i wilk get a like frm u ducky bro mr legend bhae,NCA
ducky bhai aap hindustani bhau ko roast karo,NCA
who want meet and green of ducky bhai,NCA
bhai gta 5 trying game please,NCA
you are not posting video regular so un sbscribe,NCA
ek bekaar dusre bekaar ko roast karte hue,NCA
roast trigged insaan,NCA
as a pakistani,NCA
india is kammal yaar it depends on dickchick or bobby lol,NCA
modi shodi lori,CA
ducky bhai no videos very sad,NCA
yar bhai nai video post karl please,NCA
i have made a new channel,NCA
bsdk video kab daly ga p,CA
hindustian bhau ka roast kr plz,NCA
very funny please accept my request on pubg mobile named muxhals,NCA
ducky bht hundustan bhao ko roast kro,NCA
new setup tour plzzz,NCA
you know what,NCA
yaar friend request accept kar le samirmalik73,NCA
notduckybhai,NCA
can u please tell me the name of this game,NCA
ducky bhai hindustani bhau kee roast video banao and i am your big fan,NCA
bhai yar ab aap video ki description me game ka name mention kyu nahi karty ho,NCA
next video kab arahi ha chooche,NCA
nice,NCA
iam form pakistan i am muslim,NCA
ducky bhai ap na johnny roster pa rost banaya tha ku ki us na pakistan ko bora bhala kaha tha ab ya hindustan bhau aya is ki to thori lo na,NCA
ducky bhai my first request roast bhau indian,NCA
kia khl na nh ata,NCA
csgo q nh khelte ho,NCA
3 weeks,NCA
khoon k niklny ki zimadari,NCA
king of roste,NCA
bro videos bnaya kro bhot miss kiya,NCA
india waloin ko lagta ha who hamare bap hain likn in ka dada ham hain,NCA
saad i love you and love all your videos totally i watched all you videos best of luck,NCA
where is fucking new video,NCA
hindustani bharwey pe roast bana bhai,NCA
upload new video,NCA
ducky ais ban k lory ko roast kr,CA
yrr mai hairan is baht par ho kah iske videos ko koi dahkta he q gai,NCA
ducky bhai garmi chargai 5kab aayega i mwaiting,NCA
ducky bhai aap ki fav gali kon si hai,NCA
duckyyyyy,NCA
who wants subway surfers mod unlimited coins and keys check it,NCA
ducky kanjar khabes marzaiii,NCA
bhai bhot hard h tu,NCA
boss u r the legend alot to learn from u imrpoving my roasting skills just by watching u lots of love,NCA
yar koi new video banado ducky bahi,NCA
bore krdiya yar ducky chusiyan he marta ha abtu koi content copy krly agar si nhi hora to khudsy,NCA
ducky tmkcimran dalla k baare mei bhi kuch bol,CA
zabadast ducky bhai,NCA
copy from triggered insaan,NCA
sasti bakri hahahah,NCA
oyyy agli video bhi dal de ek video bana kay kahan mar jata hai,NCA
dare,NCA
haha you suck bitch,CA
watch this if you have guts,NCA
watch this,NCA
ducky tune predator ko hacker bolke acha nhi kia,NCA
u are roasted my boy watch this,NCA
khaha mara hua ha bhaiiiii,NCA
bhai sach bata ke to sana bucket hai,NCA
here is another tiny youtuber,NCA
roast team india,NCA
chuttu of the year,CA
i have request to all muslim youtubers around the world please raise your voice for kashmiris n palestinians,NCA
jo jo ducky bhai ko pasand karta ho wo like maro,NCA
hmy ap ki vedio ka w8 rhta hy,NCA
bhai yar ap vedio jaldi q nai bnaty,NCA
aapko kasam hai apne 13 million subscribers ki,NCA
ducky bhai plzzzzzzzzzzz bts ko roast karo,NCA
aby zinda ho,NCA
for donkey bhai will ducky bhai,NCA
bhai new video v dal dy yr ab,NCA
carry minati,NCA
hahahaa best roaster in this world,NCA
game plz,NCA
allah teri shaadi is k sth karayy hhhhh,NCA
ducky bhai its been four weekspls make a video,NCA
bro love you ftom gujranwala,NCA
new setup tour yar,NCA
ducky bhai setup tour kab aa rha hai,NCA
yar ducky bhai video bnao,NCA
i came for 2 things,NCA
maka a roast on me because i roast you in my vid and meri awaz ka mazzak uraya to copyright strike hogi,NCA
duky bhai ni video bnay,NCA
good one,NCA
love u broor haan mene dislike ni kiya,NCA
also watch this vedio,NCA
i really ask that who are the people who have subscribe her,NCA
luv you,NCA
harami kahsmeer ky bary q ni video bnata kamina admi gandi shkal,CA
yar video upload karde 3 weeks hogaye hain,NCA
yar aur video nahi banani,NCA
hahaahahahahahahahahahaaha,NCA
saad bhai yar aap is video me kon si game khel rhay ho please btana ayr please,NCA
love you ducky bhai soo much yar kamal kr diya,NCA
triggered insaan ko roast kro,NCA
like,NCA
bai meri freind request accept karo pubg mobile ma not ducky bai or hiramalik69 ma,NCA
baja di,NCA
love you,NCA
fuck ducky 3 hafta hogaya abhi tak video ni ayi who is agree with me,CA
duckibhai u r gr8,NCA
plz i am your biggest fan ducky plz make a roast on,NCA
bhai mein to yeh roasting vid hi nai dekh para to jinhoun nei asal vid thekhi hogi unka kia banay ga,NCA
kitne subscribers barhe,NCA
ustad ya check karois bundy ki video bakchodia kar rha ha,CA
ducky bhai please arsalan ash taken 7 per video banao,NCA
great yrr,NCA
what the f is this song kaano se khoon nikl aya uffff,CA
ducky bhai youre a legend,NCA
video nhi a rahi new bhai,NCA
ducky bhai plss ap apnaa new pc ka sppecs batao plss,NCA
omg duccky make a video yaar,NCA
gaaf se pagal,NCA
nice video ducky bhai you are best,NCA
bhai plz l kha k dikhao,NCA
song sun k ulti a gai,NCA
bhai kaha hu mar gai kya,NCA
pakistan main srf ap r khujlee family wala bhai sy umeed thi,NCA
bhi video bana warna ma 3 id se unsub kar raha hu,NCA
kb ayghi new video,NCA
bhot hard bhai,NCA
she is shit tbh,CA
please play me pubg mobile on pc my name is kikikikiiller,NCA
bhai game ka name kia hy ya to batow please,NCA
very very very funny video,NCA
bhai roast on baal veer return ye abhi 10 sep ko ane wala hai lekin us main aik pari hai jis ka naam hai pani pari,NCA
roast him,NCA
excellent ducky,NCA
chutye video upload kar,CA
yar bhai ye fly boy bohot uchal raha he,NCA
bahi kider foot ho gaya hooo kooi video pash karo ya bond pash karvaooo,NCA
when u will return,NCA
plz react on same beef,NCA
kon kon yeha pe dank rishu se aaya he,NCA
meray channel ko khol kr ducky ki video dekho is kay screenshot or channel subscribe karai asliyat dekhai,NCA
we want roast on nikal lawde fursat main nikal,CA
ap ki agli video kab at gi,NCA
content b india se churate ho bhaisuna he indian chizo pe ban lagaya ho,NCA
fuck off ducky i lost my curious time of life while watching your crap content,CA
ducky bro superbbbbbb,NCA
bhai aek bat kahu,NCA
yaar bhai pubg main vedio banao na please like u bro bye saad bhai khuda haafiz,NCA
oh bhai ye gana sone kar me mar gaye,NCA
going to roast you duck,NCA
pleas make videos like angry prank calls they are more funny and entertaining,NCA
great yaar,NCA
lush,NCA
new video,NCA
video bna dia kar yar,NCA
416 lanat bhej apne apko,CA
bro love your work long live ducky bhai love from india,NCA
comment read kar liya to sham tk vido aa jay bs,NCA
ap na kaha tha es week vido ay ge koi nhe ay o mehrbni karo sarkar bana dy wo,NCA
ducky o khuda ka wasta ha bahi 2 hafty say video ka wait kar rha hu mehrbni karo jnab hor majboor na kaaro,NCA
ducky bhai is ka roast kro,NCA
abay yaar,NCA
ducky never roast our channel ok,NCA
ao dislike karna vala isko bol apne gand mea ungel matt kar phatt jya gi,CA
eye the horror game ka gameplay aap kar sekte ho,NCA
mar gai kai video post karo gai ki nahi,NCA
video bana,NCA
yar plzz jaldi video banayaa kariii plzzz,NCA
donkey bahi,NCA
channel name gyan jara hatke,NCA
ducky zara pubg khel,NCA
ducky bhai ap k channel sadi ul rehman tech par ad a rahi hai woh channel b use kr lo ab,NCA
hahaha,NCA
mujhy ye larki bht gandi lgti hai,NCA
hey asshole,CA
amazing,NCA
this girl is on spotify too smh,NCA
ducky bhai app jab indian ka roast karte ho to i love you,NCA
support me by subscribing,NCA
bro plz subscribe to cheap mind,CA
weldon ducky bhai hehehe f u dhinkach oh dhinack oh ho dhinchak,NCA
yaar new video kab aarahi hai,NCA
kutta song ha,CA
ducky bhai nahi fucky bhai,CA
ducky is ko reply do,NCA
wahh kia chitroool ki hai,NCA
bahi ya konsi game ha please batana,NCA
yar i just found out k ducky bhai to puri puri carrymanati ki copy marta hai same yar,NCA
itne piyare q ho,NCA
konsi game hai,NCA
hahahahahahhahahahahahahahahhahahahahahahahahhahahahahahhahahahahahahahahahhahahahahahahahahahhahahahahahahahhahahahahahahahhahahahahahahahahhahahahahahahahhahahahahahaha,NCA
255 lol,NCA
sub ko roast karnay waly insan,NCA
402 tatti technical gandu,CA
ducky bhai es video k bara mai ap k kia khayal hai,NCA
why you saiying bad words to modi,NCA
yar reality tv par video banayo please,NCA
hahahha,NCA
ducky yar triggered insaan ko roast karo plz,NCA
ducky bhai plz roast song tor donga mein teri haddian,NCA
hhhhhhh right nyc roasting jgr,NCA
yah dekhiae bhaiya love u bahut acchi video banate ho yaar,NCA
ducky bhai please upload new videos,NCA
ducky bhai ik indian pak ko roast kiya h hum chahte hen ap jwb den usko izzat p bt h bhai plz,NCA
please do new setup tour,NCA
jhony rooster phr vedio bnai,NCA
please react to kpop,NCA
hairat hoti hai ke log is ducky jese abuser ko kis khushi mein promote krte hain,NCA
roadies ko roast,NCA
ducky roadies ko rost karoo,NCA
tujhe to allah ka khof nahin hai viewers ke liye galian dete ho,NCA
pkmkb,CA
blue wali bacchi tight hai,CA
fuck in ducky bhai,CA
hi bro,NCA
wheres fun in this video all i can hear galiyaa wagera,NCA
ducky bhai ek roasting modi indianprimeminister per aur ek roasting indianarmy per bnao,NCA
saad ducky bhai yar samo ko 1 bar roast to kar,NCA
hahaha wtfffffff,CA
ducky bhai make of roast shahmeer abbas,NCA
gandu teri vedio aye 2 hafty ho gaye or aj mli,CA
ducky bhai better than all youtuber,NCA
fortnite better than pubg mobile,NCA
fortnite kab khaly ga yaar,NCA
land pa char swag wali topi,CA
khota admi,CA
acha hoa main na pahla hi bell iqon daba diya tha warna mujha yeh polio wala twerk bell pe karna parta btw 200k subscriber here awesome ducky,CA
hahhahahahah,NCA
nice,NCA
are you playing fortnite,NCA
ya video dakho,NCA
balochistan kiska hain,NCA
yar ap video kyu nahe bana rahay hariyat to ha na,NCA
charryminuty ke peche lage howe hoo,NCA
hahahhahaha,NCA
aray bhaii kamal,NCA
modi shodi lodi,CA
ducky bhai chotu dada dakhna walo pa 1 tagra roast please please special request ha next video,NCA
bhai himat hai to triggered insan ko roast kar ke dikhao,NCA
mian sunny pr bnao yr video,NCA
is se achaa twirk to ducky khud kr laita hai,CA
ducky bhi u can make funny videos and can rost anyone to make views but you will never make video on inocents kashmiris who are being killed by indian army,NCA
yar video ke end rape kider se dalte ho yar btao na,NCA
hahaha is sa b zayada bura roast ho satkta ha tu is ka kia nam ha dhinchika locha ka,NCA
plzzzzzz bhaiii,NCA
bhai make avideo on hindustani bhai,NCA
assalamwalaikum bhai,NCA
kashmiri supporter like,NCA
ducky bahi kya pagloo ko roast kar ka apna damagh kharab karty ho,NCA
game ka kay naam hn,NCA
dinchek poja teri ma,NCA
teri me defa ho,NCA
wah ducky wah,NCA
bhai ap ki instra hy,NCA
gandunextvideokubuploadkarega,NCA
talha yunus,NCA
please online ho jao na,NCA
why ur note online in pubg from 3 days,NCA
hy teri khamoshi par tatti bhai,CA
please subscribe to my youtube channel i will upload more videos about android games and any game that u huys want i will play it,NCA
